time;latitude;longitude;velocity
2025-08-27T03:51:24.812Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:29.827Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:31.828Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:34.827Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:36.821Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:39.826Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:44.821Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:49.825Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:50.826Z;46.9490939;7.4386689;0.0
2025-08-27T03:51:54.818Z;46.9490939;7.4386689;0.75
2025-08-27T03:51:59.827Z;46.9491989;7.4386286;3.21
2025-08-27T03:52:04.825Z;46.9493197;7.4385316;3.03
2025-08-27T03:52:09.812Z;46.9493532;7.4385337;2.73
2025-08-27T03:52:14.822Z;46.9493531;7.438536;3.03
2025-08-27T03:52:19.812Z;46.9493531;7.438536;1.19
2025-08-27T03:52:24.815Z;46.9493531;7.438536;0.0
2025-08-27T03:52:29.828Z;46.9493531;7.438536;2.69
2025-08-27T03:52:34.818Z;46.9493531;7.438536;7.84
2025-08-27T03:52:39.826Z;46.9493531;7.438536;9.6
2025-08-27T03:52:44.815Z;46.9493742;7.4367837;8.38
2025-08-27T03:52:49.812Z;46.9493628;7.4367641;6.4
2025-08-27T03:52:54.817Z;46.9493628;7.4367641;4.35
2025-08-27T03:52:59.824Z;46.9483681;7.4361672;3.63
2025-08-27T03:53:04.815Z;46.9488801;7.435894;4.03
2025-08-27T03:53:09.816Z;46.9489705;7.4361411;4.45
2025-08-27T03:53:14.815Z;46.9490125;7.4363308;1.78
2025-08-27T03:53:19.824Z;46.949028;7.4364058;0.73
2025-08-27T03:53:24.819Z;46.9490334;7.4364189;0.0
2025-08-27T03:53:29.816Z;46.9490334;7.4364189;0.0
2025-08-27T03:53:34.816Z;46.9490334;7.4364189;0.0
2025-08-27T03:53:39.827Z;46.9490334;7.4364189;0.0
2025-08-27T03:53:44.823Z;46.9490334;7.4364189;0.17
2025-08-27T03:53:49.826Z;46.9490817;7.4365654;4.36
2025-08-27T03:53:54.824Z;46.9489622;7.4367911;5.47
2025-08-27T03:53:59.819Z;46.9486558;7.436892;7.41
2025-08-27T03:54:01.814Z;46.9485298;7.4369391;7.1
2025-08-27T03:54:04.829Z;46.948352;7.4369885;6.76
2025-08-27T03:54:09.819Z;46.9480527;7.4370946;5.51
2025-08-27T03:54:14.825Z;46.9478486;7.4371806;2.76
2025-08-27T03:54:19.816Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:24.820Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:29.822Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:32.828Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:34.819Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:39.815Z;46.9477982;7.4372013;0.0
2025-08-27T03:54:44.826Z;46.9477635;7.4372168;1.98
2025-08-27T03:54:49.824Z;46.9476657;7.4372777;2.59
2025-08-27T03:54:54.819Z;46.9475667;7.4373107;0.94
2025-08-27T03:54:59.815Z;46.9475301;7.4373131;0.26
2025-08-27T03:55:04.819Z;46.9475293;7.4373159;0.0
2025-08-27T03:55:09.822Z;46.9475293;7.4373159;0.0
2025-08-27T03:55:14.817Z;46.9475036;7.4373226;3.02
2025-08-27T03:55:19.827Z;46.9473288;7.4372827;4.23
2025-08-27T03:55:21.811Z;46.947295;7.4371703;4.14
2025-08-27T03:55:24.827Z;46.9473164;7.4369537;5.46
2025-08-27T03:55:29.813Z;46.9473363;7.4365908;5.28
2025-08-27T03:55:34.811Z;46.9473398;7.4363623;1.97
2025-08-27T03:55:39.822Z;46.9473363;7.436299;0.86
2025-08-27T03:55:44.814Z;46.9473391;7.4361481;5.28
2025-08-27T03:55:49.812Z;46.9473523;7.4356689;9.02
2025-08-27T03:55:54.821Z;46.9473669;7.4350829;8.61
2025-08-27T03:55:59.824Z;46.947381;7.4346453;5.04
2025-08-27T03:56:04.821Z;46.9473971;7.4342128;8.61
2025-08-27T03:56:09.810Z;46.947413;7.4335553;11.4
2025-08-27T03:56:14.824Z;46.9474413;7.4327952;12.57
2025-08-27T03:56:19.814Z;46.9474744;7.4319592;12.99
2025-08-27T03:56:24.819Z;46.9475041;7.431111;12.83
2025-08-27T03:56:29.811Z;46.9476152;7.4303598;11.99
2025-08-27T03:56:34.822Z;46.9478267;7.4296968;10.36
2025-08-27T03:56:36.822Z;46.9479066;7.4294581;9.21
2025-08-27T03:56:39.809Z;46.9479953;7.429179;7.15
2025-08-27T03:56:44.819Z;46.948083;7.428797;5.38
2025-08-27T03:56:49.811Z;46.9480997;7.4285535;2.46
2025-08-27T03:56:51.809Z;46.9481057;7.428495;1.45
2025-08-27T03:56:54.812Z;46.9481072;7.4284823;0.2
2025-08-27T03:56:59.811Z;46.9481074;7.4284817;0.0
2025-08-27T03:57:04.818Z;46.9481074;7.4284817;0.0
2025-08-27T03:57:09.812Z;46.9481074;7.4284817;0.46
2025-08-27T03:57:14.828Z;46.9481119;7.4284499;1.53
2025-08-27T03:57:19.810Z;46.948159;7.4282123;6.48
2025-08-27T03:57:24.817Z;46.9483897;7.4278023;9.63
2025-08-27T03:57:29.816Z;46.9486067;7.4273505;6.63
2025-08-27T03:57:34.824Z;46.9486958;7.4271244;1.57
2025-08-27T03:57:39.819Z;46.9486986;7.4271175;0.0
2025-08-27T03:57:44.821Z;46.9486986;7.4271175;0.0
2025-08-27T03:57:49.823Z;46.9487093;7.4270928;0.9
2025-08-27T03:57:54.824Z;46.9487739;7.4269089;5.66
2025-08-27T03:57:59.816Z;46.9489426;7.4264893;9.53
2025-08-27T03:58:04.809Z;46.9492492;7.4259528;12.15
2025-08-27T03:58:09.824Z;46.9496066;7.4254483;10.08
